t_stamp,Tapp_plus2,Tapp,Tapp_prev1,PCI_3,PCI_4,PCI_5,HOD_2,HOD_3,HOD_4,COD_2,COD_3,COD_4,SGR610,BFR_1,BFR_2,CKR610,HL_1,HL_2,HL_3,BTemp_2,BTemp_3,HODm3,PCIm3,BMoist_1,BMoist_2,Time_Since_Tap_Open
2016-11-08 14:48:00,1479.112346,1487.1,1479.88481,-0.43,-0.86,-0.78,150.65,165.36,66.23,150.65,165.36,66.23,55506.3,-779.4,-5180.3,78669.9,-2524.37,11270.45,9718.66,-0.29,0.5,1311.580067,38.44293121,-0.6,-0.54,68
2016-11-08 16:32:00,1483.092593,1478.5,1483.461538,0.8,-0.31,-0.19,229.97,363.69,140.09,229.97,363.69,140.09,55459.3,-1217.1,8915.5,78692.8,22069.44,21078.11,31291.56,-1.9,-1.23,1221.83467,37.88435509,-0.34,-0.3,62
2016-11-08 19:14:00,1479.95,1484.7,1482.403704,0.51,0.73,1.74,472.98,-16.25,1.91,472.98,-16.25,1.91,55846.4,9052.2,10664.2,78927.9,13040,20262.19,16255.2,0.09,0.29,1466.260909,38.34155835,0.05,-0.35,69
2016-11-08 21:38:00,1493.383562,1479,1481.375,-0.96,-1.28,-1.09,-653.71,-340.46,-129.62,-653.71,-340.46,-129.62,56162.4,-10986.4,-12712.8,78987.9,-2927.67,-2300.13,-3441.44,-0.86,0.96,1262.931964,38.39055338,0.3,0.99,73
2016-11-09 00:04:00,1476.832143,1496.5,1489.308219,0.26,0.34,-0.12,-136.87,-8.05,32.67,-136.87,-8.05,32.67,56608.9,-2031.4,1747,78757.1,-1082.8,3699.69,905.1,-0.15,1.27,960.2745666,38.06236665,-0.05,0.09,59
2016-11-09 01:39:00,1481.514286,1475.6,1488.8,0.51,2.1,0.34,-152.85,-175.18,139.04,-152.85,-175.18,139.04,56719.1,14234.9,2472.9,78381.5,15639.47,-6320.31,-3195.91,0.39,-1.11,1028.818215,38.15007256,-0.16,-0.43,44
2016-11-09 03:59:00,1492.182759,1482.5,1479.542857,1.23,-0.39,-0.62,-67.38,291.43,-108.28,-67.38,291.43,-108.28,56609.6,1449.3,-4134.1,77978.5,-8022.19,-3798.5,3181.47,0.98,0.02,751.106268,37.476629,0.07,0.32,44
2016-11-09 06:24:00,1498.367665,1494.2,1489.358621,-0.22,1.95,0.12,605.3,413.52,778.33,605.3,413.52,778.33,56520.2,19815.3,11340.7,77916.3,-8024.91,8539.94,-8170.28,0.06,-0.72,894.0217177,38.21831112,0.32,0.29,74
2016-11-09 09:11:00,1450.262162,1500,1497.916168,-2.02,1.38,-1.26,511.92,364.03,913.41,511.92,364.03,913.41,56225.5,5082.5,49.4,77824.4,-20571.82,14089.96,-4318.13,-0.44,-0.75,1018.072498,38.19787155,-0.08,-0.03,76
2016-11-09 10:37:00,1424.113514,1460.6,1488.088372,0.87,-1.46,-0.03,-146.64,941.59,161.13,-146.64,941.59,161.13,55994.5,1854.6,1741.5,77911.2,21898.73,9180.25,14414.87,0.02,0.79,594.084822,36.80423735,0.22,-0.11,32
2016-11-09 13:05:00,1460.725749,1415.6,1433.843243,0.48,-0.08,0.42,-15.63,130.76,37.53,-15.63,130.76,37.53,55822,-2447.4,-1994.7,78016.2,37697.88,20834.76,11917.57,1.65,1.26,1332.526317,36.82782781,0.28,0.18,10
2016-11-09 15:52:00,1478.616867,1478.4,1455.837126,0.83,0.01,-0.74,293.48,559.54,207.69,293.48,559.54,207.69,55849.3,-1164.2,-3386.9,77892.6,15419.67,11964.4,3895.12,-0.2,-0.43,1310.72863,36.35401934,0.3,0.57,52
2016-11-09 18:38:00,1466.7,1478.7,1478.591566,-0.56,-0.45,-0.04,372.57,125.39,284.05,372.57,125.39,284.05,57045,3569.2,-1367.4,78000.5,-9956.86,7869.46,-14795.86,-0.64,-0.02,1721.131531,36.91476248,-0.03,-0.01,68
2016-11-09 21:00:00,1477.590909,1464.5,1470.5,-1.48,-0.81,-1.33,-741.42,-263.65,-655.7,-741.42,-263.65,-655.7,57725.1,-4026,-6088.3,77790.7,-9262.14,5839.69,-26621.98,-0.89,-0.7,1726.473882,36.87210707,0.01,-8.88178E-16,65
2016-11-09 23:34:00,1460.557143,1481.3,1474.754545,-0.08,0.28,0.14,-584.95,-157.6,-891.29,-584.95,-157.6,-891.29,58151.7,1510.3,-136.1,77797.6,-7646.82,-3538.84,-15273.04,0.96,-0.76,1447.34506,36.98737345,-0.65,3.09,49
2016-11-10 01:21:00,1475.842857,1458.7,1471.372897,-0.49,-0.59,-0.51,-2.05,-520.58,-740.11,-2.05,-520.58,-740.11,58125.2,-779.4,-1063.1,77529.7,16004.98,4737.94,-5281.75,-0.33,0.17,1484.778707,37.03702987,0.17,-2.37,46
2016-11-10 04:02:00,1480.557143,1481.7,1473.128571,-0.05,0.31,0.23,155.08,151.44,261.11,155.08,151.44,261.11,58007.1,2626.1,-806.4,77204.7,1313.5,-5759.91,-9109.71,0.76,0.11,1166.603138,36.97102268,-0.65,0.04,47
2016-11-10 06:50:00,1468.392486,1480.1,1480.671429,-0.66,-0.69,-0.18,550.01,475.97,465.66,550.01,475.97,465.66,57884.6,-7107.6,-2054.7,77155.9,4741.22,23517.48,11972.29,-0.7,0.07,1381.768538,37.0650834,0.04,-0.26,70
2016-11-10 08:23:00,1462.855491,1470,1476.516129,1.48,1.39,1.39,1635.69,2068.9,1825.2,1635.69,2068.9,1825.2,57736.7,3586.9,5005.1,77246.8,13726.46,25945.16,16261.28,1.43,0.3,1478.958645,36.90193032,0.12,0.07,68
2016-11-10 11:16:00,1453.414286,1459.7,1463.272254,0.32,0.49,0.9,-377.51,-3.11,908.84,-377.51,-3.11,908.84,57450.6,-683,57.7,77216,1226.02,5311.66,-15346.46,7.85,8.94,2657.411434,37.47153416,0.72,1.14,71
2016-11-10 13:43:00,1463.2,1452,1455.142857,0.07,0.55,1.53,359.09,-564.47,-396.7,359.09,-564.47,-396.7,57130.3,2105.1,6219.4,77175.7,-4653.78,-2407.8,-11407.33,2.15,23.91,3347.24691,38.732604,-0.38,-0.33,78
2016-11-10 16:13:00,1460.041379,1466,1460.4,0.1,-0.31,1.86,-12.25,-431.84,-374.9,-12.25,-431.84,-374.9,56787.5,3817.2,4354.3,77133.8,4430.4,13964.82,349.46,11.75,15.49,2992.282728,39.42934072,0.1,1.11,63
2016-11-10 18:38:00,1472.776471,1458.8,1461.77931,-0.2,-0.24,0.18,357.72,556.83,571.37,357.72,556.83,571.37,56529.3,-1933.4,-335.8,77526.1,-246.13,-2788.89,3885.05,-4.7,18.31,2514.766585,39.35359224,0.02,-0.68,73
2016-11-10 21:28:00,1471.8,1478.6,1471.611765,0.65,0.39,1.31,114.8,143.18,75.92,114.8,143.18,75.92,56601.7,5926.5,4507.5,78666.2,-8873.63,-9122.54,-5789.12,7.39,-0.29,3022.465573,39.31465673,0.37,0.01,68
2016-11-10 23:58:00,1470.493443,1470.1,1473.5,-1.24,-1.04,-0.72,250.91,204.41,245.48,250.91,204.41,245.48,56804.2,-6937.4,-7659.4,78731,6901.91,-3731.88,-6719.72,1.54,0.4,3093.145245,39.43129225,1.65,-0.75,58
2016-11-11 03:01:00,1480.728571,1470.7,1470.503279,-0.92,-2.14,-2.52,-100.65,434.55,120.44,-100.65,434.55,120.44,57505.3,-7866.3,-3722.4,78884.3,-4769.87,-6539.37,6432.01,-21,-10.95,3508.872989,38.38300552,0.45,0.24,61
2016-11-11 05:21:00,1481.427027,1482.4,1477.385714,1.12,0.92,1.14,26.56,95.9,171.17,26.56,95.9,171.17,57904.5,2141.7,-4114.6,78957,4745.48,-9022.07,-4031.08,-0.74,1.32,3836.073434,37.77754455,0.23,0.56,61
2016-11-11 07:49:00,1481.376471,1481.2,1481.686486,0.09,1.5,1.17,-298.69,-536.19,-362.64,-298.69,-536.19,-362.64,58173.7,-3229.4,-4181,78688.4,-7708.79,-10859.74,-2926.58,16.79,16.14,3951.635441,38.93371526,0.48,0.85,84
2016-11-11 10:05:00,1484.665823,1481.4,1481.311765,0.45,0.94,0.87,-175.02,-176.41,-271.85,-175.02,-176.41,-271.85,58028,12720.9,4893.2,78379.3,839.34,-4107.57,-10710.23,7.64,13.65,3277.461951,39.38164502,0.43,0.21,70
2016-11-11 12:43:00,1475.223377,1485.7,1484.067089,0.44,-1.48,-0.88,114.05,937.34,346.24,114.05,937.34,346.24,57839,-3423.4,976.9,78829.2,-606.51,-2466.88,-8412.13,-4.25,13.7,2863.374375,38.85088728,-0.88,-0.87,88
2016-11-11 14:42:00,1466.105195,1475.3,1480.543697,0.18,0.65,0.88,-183.87,-186.44,-62.13,-183.87,-186.44,-62.13,57471.4,1429.4,4402.1,78773.6,8502.67,5599.72,4894.88,3.16,2.55,3494.787764,38.64530398,0.79,0.97,47
2016-11-11 17:16:00,1465.258621,1463.5,1468.097403,0.7,0.08,0.65,130.12,-140.39,-694.34,130.12,-140.39,-694.34,56970,3976,3291,78694.4,-6322.98,2870.18,2833.52,-2.16,2.42,3268.002706,38.61909645,0.06,0.03,61
2016-11-11 21:08:00,1469.690909,1466.9,1466.02069,0.8,-0.23,0.66,-46.39,109.38,-37.25,-46.39,109.38,-37.25,56961.8,4362.2,30120.1,78769.3,2330.39,6338.16,-1057.86,0.07,0.39,3086.973053,37.57802871,0.05,0.07,103
2016-11-11 22:55:00,1474.554545,1469.1,1467.866355,1.11,11.44,1.46,256.09,-120.92,843.92,256.09,-120.92,843.92,57519,-2492,647.3,78907.9,17944.92,20639.8,21364.67,1.37,-2.11,3219.481984,38.24638277,-0.1,-0.39,45
2016-11-12 03:19:00,1491.9,1481.1,1478.372727,-0.98,-0.38,-1.22,-248.61,-234.82,-89.77,-248.61,-234.82,-89.77,59127.5,-1418.2,4929.9,78928.8,17869.95,15421.09,14706.15,15.38,-1.72,3402.898834,40.11282698,0,-0.27,49
2016-11-12 06:29:00,1494.87052,1498.2,1492.8,-0.07,-0.03,1.28,-50.78,146.58,219.07,-50.78,146.58,219.07,59459.9,3468.2,-184.3,78777.1,7379.75,-1820.58,-9385.59,0.2,7.6,3221.204855,39.23495874,-0.42,-0.48,74
2016-11-12 12:15:00,1469.573684,1488.6,1490.26474,38.04,38.04,-1.4,1352.57,3207.9,3193.6,1352.57,3207.9,3193.6,59128.4,35229.7,79710.8,78726,10749.53,38113.52,50369.74,56.95,36.82,918.9617057,4.546041569,-0.09,0.1,75
2016-11-12 14:47:00,1462.646231,1464.5,1474.013158,1.93,7.72,18.15,-642.23,-588.76,428.35,-642.23,-588.76,428.35,59098.2,-225.5,536.1,78673.7,-4282.95,7863.94,4958.05,2.41,2.41,3239.903017,36.17878126,-0.02,-0.11,87
2016-11-12 16:30:00,1461.714573,1462.8,1463.790291,-0.22,-0.12,2.59,-190.03,-659.85,-1021.78,-190.03,-659.85,-1021.78,59156.8,39.1,-500,78377.3,5698.12,5440.35,6977.03,0.94,9.88,3226.787685,37.99262053,0.01,0.13,65
2016-11-12 19:49:00,1467.234637,1461,1461.542714,0.03,0.1,-0.03,217.64,55.82,250.38,217.64,55.82,250.38,60279.4,-833.1,-860,78441.1,2498.12,-1841.6,2165.58,-7.59,-7.54,2736.029538,37.89308123,-0.17,-0.02,94
2016-11-12 22:48:00,1483.538095,1470.3,1467.182682,-0.06,-0.24,-0.18,-298.31,-310.72,94.79,-298.31,-310.72,94.79,61412,-1446.3,-908.4,78710,-13223.39,-810.13,-8880.44,1.3,1.52,2621.029572,37.98303925,-0.31,-0.44,63
2016-11-13 00:54:00,1487.855629,1484.2,1477.580952,-0.65,-0.62,-0.27,112.48,78.94,-305.66,112.48,78.94,-305.66,62037.7,671.3,-1997.8,78825.6,3268.43,12973.17,3536.54,6.39,-0.75,2454.021012,37.95127857,0.01,0.12,79
2016-11-13 03:25:00,1493.930435,1488.8,1486.972185,-0.88,-1.18,-1.35,76.58,145.63,113.73,76.58,145.63,113.73,62009.9,-388.8,3056.8,78612.2,1734.84,-2867.01,-596.67,-4.23,-3.13,2495.186746,37.44166623,0.01,0.06,70
2016-11-13 05:43:00,1487.601408,1494.7,1492.134783,-0.75,-2.03,-1.8,-672.1,-1126.61,-1456.87,-672.1,-1126.61,-1456.87,61193.6,886,-682.3,78397,3802.36,-8080.93,-10793.83,-4.87,-4.3,2681.864426,36.49951624,-0.01,-0.08,73
2016-11-13 08:05:00,1475.453846,1486.3,1489.849296,-1.39,-1.39,-2.35,129.24,123.23,289.67,129.24,123.23,289.67,60279.1,183.3,2600.5,78191.7,1709.96,13355.03,15833.6,-1.62,-1.36,1422.447839,35.52635794,0.01,0.12,75
2016-11-13 11:33:00,1457.3,1467.5,1472.923077,1.12,1.18,1.23,690.47,867.38,1040.47,690.47,867.38,1040.47,59518.4,-167.5,6947.8,78055.7,-8033.92,1997.17,8433.84,-0.69,-0.09,1697.99082,34.04694607,0.09,-0.01,93
2016-11-13 13:33:00,1468.347619,1457.3,1462.4,3.14,4.01,3.83,1600.25,1708.47,2290.72,1600.25,1708.47,2290.72,59737.1,3363.9,1521.6,78089.8,-6060.13,-7823.27,-15857.19,1.17,0.88,2474.469244,34.66104425,0.24,0.26,78
2016-11-13 16:42:00,1474.160674,1474.7,1469.17619,0.16,1.85,1.9,-558.1,-329.31,381.07,-558.1,-329.31,381.07,60046.6,3939.4,304.1,78281,1187.45,-3241.42,-4867.99,-0.32,-0.03,3368.99287,37.7164391,0.03,0.02,67
2016-11-13 19:40:00,1481.211258,1473.9,1474.169663,1.36,2,1.52,47.32,-373.64,-347.77,47.32,-373.64,-347.77,59818.6,1770.3,2560.4,78608,-4620.4,2454.91,6689.1,0.46,0.16,3114.35003,37.80534594,0.11,-0.04,80
2016-11-13 22:11:00,1485.073684,1483.1,1479.444371,0.85,1.88,1.83,-1168.58,-1051.66,-1044.9,-1168.58,-1051.66,-1044.9,60379.7,-2396.5,-2600.7,78763.3,-2465.86,-7795.96,-5781.86,-1.04,4.1,2694.913665,38.53806255,-0.36,-0.21,71
2016-11-14 00:43:00,1480.366917,1485.6,1484.613158,0.23,0.29,0.08,-143.38,-1640.39,-1413.09,-143.38,-1640.39,-1413.09,60740.7,1141.1,-914.1,78868.4,11910.16,9540.42,6057.85,1.1,0.83,2505.174264,39.51453202,-0.27,-0.58,68
2016-11-14 02:56:00,1477.085714,1479.8,1482.416541,4.76,4.62,4.54,1705.9,1946.83,1717.1,1705.9,1946.83,1717.1,61872.9,4123.8,-1723.1,78769.7,238.03,3560.39,7989.41,1.41,0.57,1242.197372,39.52908434,-0.03,-0.24,61
2016-11-14 05:44:00,1477.243902,1476,1477.357143,0.23,4.9,4.48,1561.04,1611.04,3274.96,1561.04,1611.04,3274.96,64094,-2422.3,-3430.6,77284.7,4438.87,-1469.74,-12899.47,-0.89,0,3194.585291,43.99877467,-0.33,0.24,64
2016-11-14 08:28:00,1475.653488,1477.7,1477.078049,2.09,1.59,1.78,224.23,3070.09,2971.35,224.23,3070.09,2971.35,65516.1,4372.8,-4524.6,75181.4,1763.04,3007.32,2854.92,0.39,-0.74,3978.532332,44.04733277,0,0,43
2016-11-14 10:37:00,1471.829412,1475.5,1476.523256,3.45,2.32,3.74,262.75,778.23,485.14,262.75,778.23,485.14,65679.3,4620.5,10300.2,75139.1,5897.82,4155.58,6815.31,0.91,-0.04,5593.470489,44.09682882,-0.61,-0.13,47
2016-11-14 13:27:00,1471.463265,1470.3,1472.135294,1.68,3.3,3.33,645.77,570.84,1009.17,645.77,570.84,1009.17,65788.5,1370,3529.2,75120.9,-1049.08,5164.93,3528.85,9.92,9.3,6290.031198,47.12191938,-0.01,-0.01,67
2016-11-14 16:43:00,1458.911409,1472.2,1471.618367,-0.73,0.68,1.51,1044.16,693.65,1183,1044.16,693.65,1183,65538.4,-2216,1479,74163.1,3594.95,8932.18,16131.7,1.56,0.55,6769.767861,48.53172226,0,0,73
2016-11-14 19:12:00,1453.72439,1455.7,1462.344295,0.76,1.47,0.09,-10.02,904.95,1017.36,-10.02,904.95,1017.36,64156.5,1655.5,785.6,72535,-22555.2,29250.17,4798.45,-0.86,0.2,6820.244385,47.8697087,0.21,0.23,82
2016-11-14 21:56:00,1461.240964,1453,1453.987805,1.63,2.61,2.43,29.35,909.41,1049.68,29.35,909.41,1049.68,63482.6,-7553.9,-7353.1,72410.6,-43338.43,-1422.1,-40598.33,-0.24,-0.09,7505.763031,49.07581134,-0.18,-0.2,81
2016-11-15 00:42:00,1464.684024,1464.4,1460.279518,1.04,1.69,0.44,-161.74,212.3,714.6,-161.74,212.3,714.6,62844.4,5215.7,3142.2,72517.3,1818.64,25977.09,-11662.49,0.38,-0.72,8416.526575,50.68023967,0.8,0.65,82
2016-11-15 03:31:00,1460.152601,1464.8,1464.657988,1.77,2.06,1.4,40.29,477.5,763.5,40.29,477.5,763.5,63245.7,3870.2,-2558,72635.7,-28015.2,3045.77,-20737.9,-1.46,-1.22,8632.266593,51.33582528,-0.58,0.3,76
2016-11-15 06:24:00,1469.561069,1458.1,1460.423699,0.64,1.7,0.24,1929.77,1471.16,1557.39,1929.77,1471.16,1557.39,63591.4,174.6,2414.4,72629.7,-36821.44,-3669.34,-9577.64,-0.73,0.8,9014.335365,52.52940937,-0.01,0.3,94
2016-11-15 08:15:00,1450.580916,1471.1,1464.072973,1.29,2.55,1.86,-780.81,-761.43,723.7,-780.81,-761.43,723.7,63602.5,4543.8,3491.2,72640.2,-23329.78,9278.51,-39548.95,0.16,-0.53,10065.58152,53.06534178,0.17,0.69,55
2016-11-15 10:26:00,1472.479141,1448.7,1458.959542,0.48,0.98,0.87,-132.77,-1183.48,-981.78,-132.77,-1183.48,-981.78,63605.2,-1341.6,-3422.9,72683.8,-3856.81,-6024.85,-38183.63,-0.33,0.24,10221.13573,53.5483444,0.38,0.41,51
2016-11-15 13:09:00,1475.782609,1481,1469.110429,1.65,0.97,1.35,488.75,210.72,-735.06,488.75,210.72,-735.06,63935.6,4552.5,-1068.3,72709.1,-4719.91,12887.61,4210.86,0.11,0.3,9758.309021,53.87786521,0.5,0.75,54
2016-11-15 15:50:00,1469.925234,1474,1476.608696,2.51,2.98,2.47,736.1,-1319.67,1068.96,736.1,-1319.67,1068.96,64754.7,-3476.6,6670,72458.1,17847.81,25748.31,20879.28,0.39,-1,9900.601749,54.29950625,-0.59,1.17,80
2016-11-15 21:11:00,1461.449206,1463.1,1465.137383,53.12,53.12,-3.03,3044.09,8783.57,8751.27,3044.09,8783.57,8751.27,64894.2,11024.2,63717.7,70763.7,-6186.12,9675.63,41486.91,11.39,111.69,2089.349597,9.52986342,-0.11,0.71,71
2016-11-16 00:20:00,1479.818681,1460.5,1461.325397,2.39,4.49,11.33,582.15,1381.1,2239.69,582.15,1381.1,2239.69,63517.5,-1857.8,-3533.1,70508.5,5870.22,5153.62,11045.07,-1.81,0.07,9112.304625,53.26517498,-0.16,-0.44,70
2016-11-16 03:22:00,1482.825,1489.8,1480.140659,1.61,1.09,0.82,706.44,169.23,207.24,706.44,169.23,207.24,63307.2,-137.4,2421.2,70417.2,-4711.98,11443.7,8503.21,-0.32,1.25,10280.15383,55.57145614,-0.34,-0.81,87
2016-11-16 06:02:00,1494.172131,1480.5,1483.9875,-0.5,0.86,0.64,-449.52,-541.32,430.53,-449.52,-541.32,430.53,62891.5,-2034.7,-2077.7,70176.2,9233.14,6403.25,-3005.18,0.69,-0.09,10682.60037,57.11179002,0.4,0.52,72
2016-11-16 08:04:00,1494.839024,1494.4,1487.563934,-0.66,-0.67,-0.76,-258.2,-344.01,-583.75,-258.2,-344.01,-583.75,62791.6,3059,-1464,70421.5,-7835.99,-8191.3,-303.23,0.15,0.55,10313.23385,56.85398549,0.17,0.04,64
2016-11-16 10:48:00,1492.919075,1495,1494.780488,-2.36,-1.77,-1.78,2605.02,1956.42,1892.73,2605.02,1956.42,1892.73,63095,-625.4,126.8,70732.7,5164.37,-1091.44,-2726.94,-0.46,-0.31,9932.424695,56.14416626,0.4,0.47,78
2016-11-16 13:41:00,1483.401575,1492,1493.040462,1.11,1.06,0.67,-1054.03,-303.56,550.8,-1054.03,-303.56,550.8,63110,1262,-1318.9,70651.3,-4416.52,-4424.62,-5154.17,1.11,0.38,11930.44357,54.48239922,0.46,0.82,66
2016-11-16 15:48:00,1474.414286,1482.9,1487.199213,0.45,1.39,0.97,-571.85,-986.5,-1527.54,-571.85,-986.5,-1527.54,63152,-2618,-1123,71004.5,2996.18,-7341.19,-9169.34,1.78,0.13,12027.26531,55.01839835,-0.66,-0.45,58
2016-11-16 18:08:00,1474.43913,1473,1477.242857,2.03,3.42,3.44,974.87,490.13,543.44,974.87,490.13,543.44,63545.5,-1571.9,7971.3,70817.5,3457.6,3056.09,-1912.05,1.59,-0.07,11561.67702,56.17891058,0.4,0.24,48
2016-11-16 19:49:00,1480.658763,1473.2,1473.081188,0.75,2.5,1.88,-512.29,273.39,792.89,-512.29,273.39,792.89,63813.4,-3733.8,-6877.3,70489.7,7557.26,17820.82,17707.04,0.32,0.17,11781.78401,57.35410437,-0.42,-0.64,59
2016-11-16 21:44:00,1479.710309,1480.7,1476.786957,-1.03,-1.77,0.73,-200.46,-301.75,-527.95,-200.46,-301.75,-527.95,64065.7,3311.3,-2402.5,70517.5,-810.09,-4364.78,1272.5,0.95,0.01,12244.8687,58.72459633,0.15,0.01,34
2016-11-17 00:58:00,1470.785714,1479.1,1479.594845,-0.13,1.61,1.27,546.38,267.26,676.16,546.38,267.26,676.16,63959.2,1759.4,3181.6,70545.8,1571.39,4596.46,-4738.65,1.19,-0.72,12136.62535,58.31496057,-0.03,0.28,68
2016-11-17 03:18:00,1459.374684,1469.4,1473.557143,0.34,0.62,0.24,221.47,48.46,293.86,221.47,48.46,293.86,63516,858.8,547.3,70628.2,-9068.01,19302.4,23882.29,-0.25,0.86,12511.06856,58.73765986,0.52,1.12,68
2016-11-17 05:56:00,1465.448408,1456.2,1461.212658,1.33,1.51,1.55,227.76,308.5,197.67,227.76,308.5,197.67,64049.6,1370.4,141.9,70700.5,-5630.44,-1022.57,-14840.63,0.82,0.01,12543.92888,59.03518429,-0.6,-0.51,76
2016-11-17 08:33:00,1455.376923,1468.3,1463.675796,0.37,1.06,1.05,27.41,-64.71,108.12,27.41,-64.71,108.12,64758.9,1049.8,421.5,70711.8,10523.13,16657.77,5103.02,-0.45,0.51,12677.56033,59.88729226,-0.15,-0.24,58
2016-11-17 11:35:00,1466.066834,1448.7,1455.161538,-2.14,-1.88,-2,136.36,-623.84,-513.16,136.36,-623.84,-513.16,64757.1,-1358.1,-575.2,70655.5,-23970.61,-3330.29,1166.55,-0.35,-0.3,12422.87935,59.78188088,-0.09,-0.88,70
2016-11-17 14:54:00,1471.5,1477.5,1468.816583,2.16,1.76,2.82,1561.66,1301.56,1360.62,1561.66,1301.56,1360.62,63301.8,10203.5,8117,70536,-3842.18,-7873.66,-13155.13,-0.66,-1.06,12075.88559,58.24428383,-0.28,0.36,54
2016-11-17 17:54:00,1471.302395,1468.5,1471.5,-1.01,1.49,1.29,-516.45,75.4,1751.6,-516.45,75.4,1751.6,62784.8,1242,-6871,70526.7,8347.01,14578.84,21055.26,-0.17,0.71,13149.23983,60.15405947,-0.01,-0.37,54
2016-11-17 20:41:00,1484.026943,1472.4,1470.998802,0.08,0.39,-1.24,-59.83,142.13,137.38,-59.83,142.13,137.38,62538.8,-1659.3,-1197.9,70518.7,-16383.55,-7836.78,-5694.98,-0.91,0.05,13490.127,59.41180886,-0.2,-0.09,61
2016-11-17 23:54:00,1483.644379,1491.1,1485.286528,0.35,7.10543E-15,-0.06,219.61,392.93,228.89,219.61,392.93,228.89,61966,437.3,2092.3,70302.9,7028.19,13420.85,7938.9,0.39,0.07,13558.34989,59.6018371,-0.33,0.26,74
2016-11-18 02:43:00,1485.140541,1480.6,1484.327811,-0.11,0.41,0.03,5.11,-213.62,305.52,5.11,-213.62,305.52,61978.4,726.7,16.7,70357.9,-2941.58,-5653.74,-14741.1,-0.85,0.7,13992.00685,59.98832497,1.53,1.42,78
2016-11-18 05:48:00,1482.281081,1487.6,1485.32973,-0.27,0.26,-0.08,448.31,129.38,38.46,448.31,129.38,38.46,61731.3,1543.9,1860.8,70402.1,-1432.33,-813.7,972.16,0.91,-0.01,14074.25543,59.87637704,0.09,-0.57,93
2016-11-18 08:53:00,1482.014525,1479.4,1482.059459,0.56,0.99,0.9,-238.15,-295.07,115.3,-238.15,-295.07,115.3,61432.2,-2931.6,-1237.4,70459.8,2996.26,-2263.69,683.69,-0.46,-0.43,13982.98063,59.99340398,5.2,0.64,73
2016-11-18 11:52:00,1481.826316,1483.3,1481.992737,0.1,-0.54,-0.15,216.18,69.54,-221.22,216.18,69.54,-221.22,60783.7,286.5,2888.7,70569.6,8160.08,1544.51,1512.58,0.52,0.93,13728.60043,60.12532014,0.95,-1.72,72
2016-11-18 14:43:00,1492.126316,1481.2,1481.936842,-2.59,-2.86,-2.25,-724.97,-827.6,-882.14,-724.97,-827.6,-882.14,60090.2,-11651,-10698.4,70617.7,5386.44,10002,11627.45,-1.37,-0.6,13803.71129,60.33810163,0.59,-0.16,68
2016-11-18 17:53:00,1483.159091,1498.5,1493.036842,0.42,-1.84,-2.02,425.76,181.66,-537.55,425.76,181.66,-537.55,60332.1,1757,4184.4,70566.2,-13449.41,-11044.03,-10512.44,-0.21,0.07,13029.68836,57.62144594,-0.1,-1.17,108
2016-11-18 20:49:00,1459.929825,1476,1483.670455,2.95,2.49,3.15,362.15,1254.21,1317.06,362.15,1254.21,1317.06,60260.7,3173.5,3561.5,70567.5,46624.35,48992.19,51532.12,-0.01,0.08,13458.70603,58.53151118,-0.81,-0.39,69
2016-11-18 23:40:00,1433.472093,1453.1,1461.135088,0.83,0.56,1.29,-698.05,-668.05,-715.32,-698.05,-668.05,-715.32,59861.8,-1475,-1947.7,69669.3,1402.96,-5927.95,-21123.98,-0.78,0.03,14198.51016,60.44875994,-1,0.01,70
2016-11-19 01:49:00,1457.795918,1432,1441.813953,-3.58,-3.37,-2.79,-1086.14,-1362.11,-1905.4,-1086.14,-1362.11,-1905.4,59761.8,-8922.5,-18213.9,69679.3,24318.09,47324.56,28777.4,-0.39,0.01,13776.627,61.12266892,0.06,-0.18,79
2016-11-19 04:16:00,1459.505213,1463.6,1450.702041,-0.28,-3.33,-3.55,-398.98,-102.48,-1560.09,-398.98,-102.48,-1560.09,59746.1,-4926.5,-5469.8,70205.1,42014.12,30547.73,21503.2,-0.62,-0.06,12370.79468,58.4262165,0.3,0.33,66
2016-11-19 07:47:00,1458.536986,1456.4,1458.447393,4.78,1.74,1.14,486.4,2166.08,1165.33,486.4,2166.08,1165.33,59985.3,3152.8,2774.6,70456.1,14961.7,53677.74,49751.03,-0.83,-0.26,11514.35034,53.42318201,0.28,0.31,77
2016-11-19 10:13:00,1466.552448,1459,1457.931507,-0.39,-0.64,4.2,213.17,-149.69,-119.45,213.17,-149.69,-119.45,59946.6,-1598.6,3795,70430.4,25473.1,12325.6,-39509.9,-0.67,0,13526.13777,60.36853406,0.38,0.21,73
2016-11-19 12:36:00,1468.861538,1468,1464.223776,-8.74,-7.07,-7.2,-2395.88,-2398.61,-2026.22,-2395.88,-2398.61,-2026.22,60214.2,-2781.1,-35422,70554.7,27971.43,24951.9,16947.85,0.69,0.09,13624.029,60.65382141,0.13,-1.28,81
2016-11-19 15:51:00,1468.384127,1469.4,1468.969231,3.03,1.67,-4.89,-976.56,-823.73,-899.4,-976.56,-823.73,-899.4,60595.2,-3708,4030.5,70695,557.11,30888.18,-18320.3,1.22,0.82,9202.272427,51.14488762,0.27,0.28,81
