t_stamp,T,Tapp_plus6,Tapp_plus5,Tapp_plus4,Tapp_plus3,Tapp_plus2,Tapp_plus1,Tapp_prev1,Tapp_prev2,Tapp_prev3,Tapp_prev4,Tapp_prev5,Tapp_prev6,Tapp_prev7,Tapp_prev8,Tapp_prev9,Tapp_prev10,BFR_1,BFR_2,BFR_3,BFR_4,BFR_5,BFR_6,BFR_7,BFR_8,BFR_9,BFR_10,BTemp_1,BTemp_2,BTemp_3,BTemp_4,BTemp_5,BTemp_6,BTemp_7,BTemp_8,BTemp_9,BTemp_10,BMoist_1,BMoist_2,BMoist_3,BMoist_4,BMoist_5,BMoist_6,BMoist_7,BMoist_8,BMoist_9,BMoist_10,HOD_1,HOD_2,HOD_3,HOD_4,HOD_5,HOD_6,HOD_7,HOD_8,HOD_9,HOD_10,HOD13,HOD12,HOD24,COD_1,COD_2,COD_3,COD_4,COD_5,COD_6,COD_7,COD_8,COD_9,COD_10,COD13,COD24,TOG_1,TOG_2,TOG_3,TOG_4,TOG_5,TOG_6,TOG_7,TOG_8,TOG_9,TOG_10,TOG48,TOG37,TOG26,PCI_1,PCI_2,PCI_3,PCI_4,PCI_5,PCI_6,PCI_7,PCI_8,PCI_9,PCI_10,PCI24,PCI35,HL_1,HL_2,HL_3,HL_4,HL_5,HL_6,HL_7,HL_8,HL_9,HL_10,HL46,HL35,CKR_1,CKR_2,CKR_3,CKR_4,CKR_5,CKR_6,CKR_7,CKR_8,CKR_9,CKR_10,CKR610,CKR97,SGR_1,SGR_2,SGR_3,SGR_4,SGR_5,SGR_6,SGR_7,SGR_8,SGR_9,SGR_10,SGR610,SGR97,SGR56,BFRm1,BTm9,BTm8,BTm7,BTm6,BMm1,PCIm4,PCIm3,PCIm2,PCIm1,HODm1,HODm2,HODm3,CODm1,CODm2,CODm3,TOGm2,TOGm3,TOGm4,HLm2,HLm3,HLm4,Coke_Ratem1,Coke_Ratem2,Coke_Ratem3,Coke_Ratem6,Coke_Ratem7,Coke_Ratem8,Time_Since_Tap_Open,HM_Si,HM_S
25/03/2017 05:43,1486,1460.624138,1457.047783,1457.821154,1463.244231,1468.667308,1477.132743,1483.60515,1481.2103,1478.815451,1476.649673,1476.218301,1475.786928,1473.8,1470.623529,1467.447059,1466.035294,-3058.7,-5985.2,-2677.7,-6354.9,-7383,-6647.7,-5640.6,-7553,-5718.4,-9463.6,-0.54,-1.58,0.3,-0.5,-2.41,-0.1,-0.51,-0.25,0,-0.01,-0.06,-0.07,0.01,-0.1,-0.09,-0.08,-0.27,-0.26,-0.23,-0.17,-91.23,-258.65,-35.61,-296.44,-343.34,-337.16,-200.49,-532.27,-233.94,-700.64,55.62,-167.42,-37.79,-91.23,-258.65,-35.61,-296.44,-343.34,-337.16,-200.49,-532.27,-233.94,-700.64,55.62,-37.79,-1.64,-1.38,-1.46,-1.29,-0.9,-1.2,-1.87,-1.7,-1.94,-1.21,-0.41,-0.41,0.18,-0.66,-1.4,-0.54,-1.45,-1.69,-1.49,-1.25,-1.66,-1.26,-2.11,-0.05,-1.15,-9465.69,1634.02,1741.25,-9731.79,-12172.59,-6090.22,-8132.64,-3950.24,-6422.14,-9486.04,3641.57,-13913.84,1501.3,3012.3,4533.9,6044.7,7547.1,9049.5,10553.9,12053.6,13258.9,15082.4,6032.9,2705,1298.3,2597.4,3897.7,5196.9,6495.3,7793.8,9092.6,10390.7,11429.8,12989.6,5195.8,2337.2,1298.5,272081.7022,1248.708333,1248.261735,1248.379546,1248.945551,5.485773777,64.68449962,64.62204971,64.49030608,63.35868617,13412.6343,13721.99939,13755.11346,5727.333698,5751.116345,5763.872073,50.5738262,50.62346036,50.51883189,72186.28532,73885.81761,79147.73324,23.62202089,24.92526942,26.75650831,24.99555495,24.77786323,24.61113851,103,0.541,0.02
25/03/2017 07:36,1469.3,1467.192806,1463.783251,1460.206897,1456.630542,1458.453846,1463.876923,1478.167257,1485.720601,1483.325751,1480.930901,1478.536052,1476.599346,1476.167974,1475.736601,1473.429412,1470.252941,3967.8,4350.3,3997.9,-1334.8,-1240.1,-1448.2,-504.1,-3013.7,238.8,-1593.8,0.09,1.56,-0.31,1.03,1.96,0.86,0.5,1.45,0.95,0.68,-0.07,0.01,-0.08,-0.08,-0.04,-0.09,-0.08,-0.16,-0.26,-0.21,389.7,278.53,401.08,56.01,115.12,27.7,100.78,-105.98,169.4,-175.19,11.38,-111.17,-222.52,389.7,278.53,401.08,56.01,115.12,27.7,100.78,-105.98,169.4,-175.19,11.38,-222.52,0.16,0.63,-1.31,-0.73,-0.96,-0.94,-0.43,-0.71,-1.29,-1.28,0.02,0.88,-1.57,0.86,0.92,0.89,-0.3,-0.23,-0.31,-0.16,-0.79,0.03,-0.38,-1.22,-1.12,9884.22,-4035.6,-10856.34,-1092.69,1802.96,-11620.62,-13965.21,-7591.13,-4171.72,-8396.05,-10527.93,12659.3,1502.1,2702.3,4503.8,5714.6,7236.2,9047.5,10249.4,11751.8,13556,15056.5,6009,3306.6,1298.3,2336.7,3894.6,4934.1,6234.4,7793.3,8832,10130.5,11688.8,12987.1,5193.8,2856.8,1558.9,275039.3516,1248.313422,1248.886541,1249.241696,1249.207596,5.438910578,64.56958708,63.45771058,63.50790807,64.05814164,13587.90141,13516.14424,13430.53538,5704.990967,5621.375696,5744.684842,49.87413829,50.3096091,50.59341164,72098.97063,74610.60638,72356.62794,24.01903719,24.90525145,23.42662494,25.24656884,24.929142,24.99303655,56,0.541,0.02
25/03/2017 10:12,1455.2,1453.925714,1456.902158,1463.333813,1465.929064,1462.352709,1458.776355,1460.623077,1466.046154,1472.846903,1481.714159,1484.762661,1482.367811,1479.972961,1477.578112,1476.426797,1475.995425,-3223.2,-6648.9,-4251.1,-5587.1,1932.4,-3377.1,-9164.4,-7355.3,-7411.2,-9228.5,-0.62,-1.03,-0.1,-0.45,-1.14,-0.1,-0.28,-1.34,-0.5,-0.43,-0.07,-0.03,-0.06,-0.01,-0.12,-0.04,-0.07,-0.1,-0.09,-0.22,-100.05,-562.74,-379.4,-508.03,-159.86,-398.52,-758.62,-635.96,-658.72,-734.42,-279.35,-462.69,54.71,-100.05,-562.74,-379.4,-508.03,-159.86,-398.52,-758.62,-635.96,-658.72,-734.42,-279.35,54.71,0.34,0.51,0.81,1.22,0.4,-0.14,0.18,-0.16,0.24,0.41,-1.38,-0.63,-0.65,-0.74,-1.96,-1.77,-2.03,-0.25,-1.56,-2.86,-2.46,-2.44,-2.86,-0.07,1.52,-710.33,-1259.44,-185.55,-1837.16,-8307.71,-7129.13,-12595,-11355.16,-23931.6,-29539.54,-5291.97,-8122.16,1514,3047.6,4554.6,6056.7,7557,8758.4,10279.7,12098.2,13604,14803.4,6045,3324.3,1299.5,2600.8,3899.6,5197.8,6496,7534.6,8834.7,10394.4,11693,12731.6,5197,2858.3,1038.6,274173.9763,1249.229267,1249.170744,1249.128426,1249.142865,5.457573125,63.92021497,64.2904849,64.06951251,63.13364823,13286.704,13668.17469,13696.93866,5725.689101,5616.2705,5696.595868,50.06077826,49.79134058,49.72476033,65791.79731,64972.12477,66359.51202,25.75902379,25.85653751,24.88966547,24.74794091,24.90250578,24.97172329,32,0.541,0.02
25/03/2017 13:35,1467.3,1468.710236,1466.046667,1460.960952,1455.875238,1454.436691,1460.868345,1463.723645,1460.147291,1456.570936,1458.544231,1463.967308,1469.447788,1478.315044,1485.680687,1483.285837,1480.890987,-2879.5,-3656,276.3,-223.5,-3534.3,-4973.3,-959.6,-1117.5,-309.3,-5752.2,-0.1,1.38,-0.42,0.1,0.23,-0.94,-0.75,0.51,-1.22,-0.02,-0.31,-0.25,-0.23,-0.36,-0.42,-0.34,-0.41,-0.35,-0.44,-0.42,-206,-278.19,193.56,160.7,-107.17,-534.81,-163.59,-323.7,-89.86,-476.34,399.56,-72.19,438.89,-206,-278.19,193.56,160.7,-107.17,-534.81,-163.59,-323.7,-89.86,-476.34,399.56,438.89,0.15,0.51,-0.41,-0.85,-0.34,-0.14,0.05,0.44,-1.49,-0.85,1.29,0.46,-0.65,-0.56,-0.76,-0.71,-0.79,-1.59,-2.56,-1.68,-1.75,-1.48,-2.74,-0.03,-0.88,-5638.59,-5182.24,7180.96,8939.44,1433.11,-746.42,9134.57,-4913.06,-10458.33,-1773.8,-9685.86,-5747.85,1519.3,3056.7,4580.8,6090.4,7615.6,9137.2,10639.3,11839.5,13641,14851.8,5714.6,3001.7,1299.5,2600.8,3901.1,5200.1,6500.8,7800.9,9099.2,10137.6,11695.5,12735,4934.1,2596.3,1300.1,274355.5299,1249.145491,1249.201522,1249.219554,1249.233375,5.302529138,62.87394905,62.38886214,62.41052145,62.37407469,13442.52629,13401.79724,13155.40933,5612.903187,5625.950585,5722.429297,49.68702752,50.10372623,50.30592178,74355.99414,64975.89757,62122.90501,23.91139362,26.24118692,25.11548164,25.00972984,24.91946361,24.80098031,60,0.479,0.021
25/03/2017 15:54,1452.4,1454.196413,1458.011024,1466.137008,1467.657143,1462.571429,1457.485714,1458.831655,1465.263309,1464.856158,1461.279803,1457.703448,1456.826923,1462.25,1467.673077,1475.50708,1484.374336,5627.7,1511.9,-2214.7,-3507.4,2168.2,-132.3,-3498.3,-4699.5,-3299,-1344.3,-1.75,0.22,-0.79,-1.48,-0.82,-0.88,-1.65,-0.25,-0.55,-1.49,-2.19,-0.27,-0.47,-0.63,-0.55,-0.61,-0.73,-0.71,-0.65,-0.74,433.54,67.3,-99.55,-332.71,262.39,52.28,-148.68,-673.64,-378.97,-273.25,-533.09,-366.24,-400.01,433.54,67.3,-99.55,-332.71,262.39,52.28,-148.68,-673.64,-378.97,-273.25,-533.09,-400.01,-0.01,0.57,0.69,0.93,-0.33,-0.51,-0.23,-0.16,0.39,0.52,-1.09,-0.92,-1.08,1.66,1.16,0.24,1.40E-14,1.22,-0.06,-0.82,-1.7,-1.46,-0.97,-1.16,0.98,8169.09,10737.14,6290.16,21.8,11111.86,16243.24,13344.42,11181.2,13459.6,8048.48,16221.44,4821.7,1498.6,2398,3905.2,5441.8,6981.5,8485.3,10004.6,11537.4,13038.6,14841,6355.7,3034,1296,2074.8,3373.2,4674.5,5976.2,7274.6,8574.6,9875.9,11173.9,12731.9,5457.3,2599.3,1298.4,268249.4015,1249.231792,1249.247096,1249.233538,1249.176324,5.525077635,62.43090375,62.33465003,61.70939394,61.42642771,12873.97783,13167.45208,13423.28466,5757.653485,5674.241247,5625.661949,49.64985947,49.47246347,49.58404182,68051.61908,72698.75159,75749.82291,19.75697681,23.91039991,23.96258052,25.49749198,25.40171964,25.23837399,59,0.299,0.038
25/03/2017 19:24,1470.2,1464.567742,1461.999103,1458.878027,1455.756951,1453.948031,1462.074016,1465.114286,1460.028571,1454.942857,1455.615827,1462.047482,1466.644335,1463.06798,1459.491626,1455.915271,1459.538462,2159.3,-1798.5,-829.2,5656.7,1846,-1673.7,35.2,-3353.1,422.1,-21.9,1.11,-0.57,0.06,0.51,0.32,0.22,0.74,0.98,-0.05,1.27,0.45,0.35,0.11,-0.25,-0.37,-0.62,-0.63,-0.61,-0.65,-0.87,111.37,-495.84,-247.83,604.96,308.56,-89.98,20.98,-64.31,227.58,189.78,-359.2,-607.21,1100.8,111.37,-495.84,-247.83,604.96,308.56,-89.98,20.98,-64.31,227.58,189.78,-359.2,1100.8,0.46,0.53,0.91,0.41,0.74,1.08,1.19,0.98,0.09,0.08,0.57,0.28,0.55,0.54,-0.34,-0.14,1.99,1.85,1.15,1.55,0.74,0.8,0.74,2.33,1.99,1241.89,-5592.88,-8365.32,-18793.64,-6972.94,-10989.76,-16006.63,-15471.91,-2140.94,-1791.46,7803.88,1392.38,1500.6,3011.7,4527.6,5727.4,6928.1,8433.4,9957.7,11496.9,13013.5,14221.8,5788.4,3055.8,1297.6,2596.3,3895.7,4932.1,5970.3,7268.8,8568.8,9870.4,11170,12209.2,4940.4,2601.2,1298.5,273705.6847,1249.147748,1249.134787,1249.191696,1249.236049,4.264877464,61.87170005,63.20791395,63.68104485,63.7359088,13550.14631,13589.43656,13387.03651,5694.366033,5633.982973,5712.201625,49.93507203,49.86628649,49.88331841,64547.06361,70558.0644,75691.15075,25.12114098,26.06753477,21.52061511,23.45376516,24.24710135,24.8963167,69,0.386,0.044
25/03/2017 21:31,1453,1464.158065,1464.351613,1464.545161,1462.363229,1459.242152,1456.121076,1461.125984,1469.251969,1465.707619,1460.621905,1455.53619,1454.865468,1461.297122,1467.061576,1463.485222,1459.908867,603.9,-411.2,2039.1,1029.8,130.8,5929.6,5789.8,1876.6,1633.7,-1267.4,0.9,0.24,-0.13,0.25,-0.15,-1.09,0.52,-0.06,0.28,1.18,-0.26,-0.23,0.27,0.17,-0.03,-0.38,-0.55,-0.67,-0.88,-0.81,-134.11,-90.06,55.9,-270.12,-131.38,599.39,525.34,113.43,89.95,-99.74,190.01,44.05,-180.06,-134.11,-90.06,55.9,-270.12,-131.38,599.39,525.34,113.43,89.95,-99.74,190.01,-180.06,-0.26,-0.02,0.17,0.38,0.94,0.2,0.69,0.79,0.95,1.08,0.41,0.52,0.22,0.21,-0.82,-0.29,-0.47,-0.71,1.32,1.99,1.14,1.16,0.49,0.35,-0.42,13686.51,20744.82,22322.95,16434.52,13544.82,3462.86,13540.64,11310.5,6519.93,6774.45,-12971.66,-8778.13,1234.3,3067.2,4567.8,5774.8,7594.8,8794.6,9695.7,11500.6,12717.9,14255.3,5460.7,3022.2,1041.6,2602,3899.6,4938.3,6497.7,7534.1,8312.8,9870.8,10910.6,12211.9,4677.8,2597.8,1036.4,273897.1051,1249.194609,1249.251041,1249.341287,1249.335588,4.713704989,63.66181149,63.7462475,63.73560397,63.046281,13596.77292,13584.32992,13535.52167,5418.40811,5633.83288,5713.608729,50.41686412,50.19745503,49.9565876,60343.01099,59590.53675,63837.51759,24.5798572,25.90123272,24.39583768,22.8162236,22.89883388,23.5289456,66,0.386,0.044
26/03/2017 01:14,1464.6,1461.460465,1461.135912,1462.362431,1463.58895,1464.212903,1464.406452,1461.478924,1458.357848,1455.236771,1455.302362,1463.428346,1469.352381,1464.266667,1459.180952,1454.095238,1456.68777,-504.1,37.2,-1435.1,3008.5,4011.4,8307.4,2477.9,6163.5,9657.7,8518.4,-3.48,-4.45,-3.73,-3.77,-4.29,-3.5,-3.5,-4.33,-2.91,-3.81,0.05,0.16,0.11,-0.02,-0.31,-0.11,0.24,0.1,-0.16,-0.51,-86.4,-33.57,-205.96,-174.67,-137.9,274.7,-196.68,144.87,213.81,571.79,-119.56,52.83,-141.1,-86.4,-33.57,-205.96,-174.67,-137.9,274.7,-196.68,144.87,213.81,571.79,-119.56,-141.1,0.27,0.31,0.41,0.14,0.04,0.11,0.49,1.02,0.91,0.38,0.88,0.08,-0.2,-0.21,-0.1,-0.37,0.68,0.9,1.06,-0.26,0.6,1.4,1.82,0.78,1.27,-11606.04,1537.47,-11914.64,-7896.63,8037.14,11714.9,10708.26,3874.47,1116.7,-7428.92,19611.53,19951.78,1509.7,3057.5,4641.5,6187.9,7736.7,9249.6,10748.8,12263.2,13779.5,14976.1,5726.5,3030.7,1298.7,2600.8,3906.6,5208.6,6511,7810,9107.6,10406.4,11706.2,12742,4932,2598.6,1299,278488.842,1249.305978,1249.299774,1249.287487,1249.127495,4.423998872,63.29541348,64.26919054,64.14797172,64.09219987,13572.63219,13601.79421,13749.14147,5759.306166,5767.501645,5658.939879,50.32304764,50.34320062,50.44063886,70259.24721,80735.25858,79053.38842,24.98216241,27.02398462,27.39210245,25.06379429,24.44143302,23.83219413,69,0.33,0.027
26/03/2017 04:49,1464.1,1467.992857,1465.65814,1463.006977,1460.420442,1461.646961,1462.873481,1464.293548,1464.487097,1463.299552,1460.178475,1457.057399,1453.936323,1458.688189,1466.814173,1467.233333,1462.147619,4574.3,-1419.6,-1537.1,62.6,-1479.1,-2193.5,5702.3,2294.8,2466.7,5499.8,0.42,1.08,0.45,0.54,3.8,0.67,1.15,1.1,0.79,0.03,0.09,0.11,0.15,0.28,0.3,0.21,-0.08,-0.18,0.34,0.41,314.65,-160.06,-112.8,-7.03,-193.35,-350.12,31.98,-327.99,-87.42,-45.91,-427.45,-474.71,153.03,314.65,-160.06,-112.8,-7.03,-193.35,-350.12,31.98,-327.99,-87.42,-45.91,-427.45,153.03,-0.42,-0.24,-0.71,-0.82,-0.49,-0.48,-1.12,-0.61,-0.56,-0.22,0.21,-0.41,-0.24,1.07,-0.29,-0.33,0.04,-0.24,-0.43,1.4,-0.14,-0.16,0.59,0.33,0.09,4580.69,6685.06,1384.32,14607.36,2258.53,-7078.83,669.28,17922.91,19069.25,17746.34,-21686.19,874.21,1506.2,3042.9,4571.2,6086,7650.8,9231.5,10769.1,12312.6,13813.4,15316.6,6085.1,3044.3,1298.4,2599.6,3900,5199.2,6503,7808.2,9109.6,10411.4,11709.2,13007,5198.8,2599.6,1305.2,273139.1165,1249.179759,1249.096543,1249.109969,1248.897883,4.552731264,64.06647659,64.2039914,63.72945977,62.89372043,13213.05176,13465.64902,13606.75277,5764.102843,5790.486312,5775.09023,50.13908052,50.29155627,50.34253956,72667.79905,76118.2851,70700.09855,24.02551664,25.18052043,25.1738957,25.93294372,25.70044762,25.29924992,79,0.32,0.031
26/03/2017 07:50,1460.4,1467.808163,1467.869388,1467.930612,1467.991837,1465.702326,1463.051163,1461.626519,1462.853039,1464.079558,1464.290323,1464.483871,1463.35157,1460.230493,1457.109417,1453.988341,1458.552756,1925.3,-2599.5,-649.9,4145.1,-1863,-1827.7,-668,-1790.4,-2577.7,5256.9,1.04,1.73,1.26,1.18,2,1.48,1.22,5,1.68,1.61,0.01,-0.02,0.08,0.19,0.2,0.23,0.36,0.39,0.3,0.01,131.37,-56.96,132.78,475.44,-0.09,48.04,132.44,-42.2,-178.81,197.12,1.41,-188.33,532.4,131.37,-56.96,132.78,475.44,-0.09,48.04,132.44,-42.2,-178.81,197.12,1.41,532.4,0.12,0.21,0.18,-0.28,-0.08,-0.59,-0.68,-0.35,-0.36,-0.98,-0.07,-0.86,-0.8,0.44,-0.59,-0.21,0.89,-0.45,-0.48,-0.18,-0.35,-0.59,1.22,1.48,-0.24,10787.72,13976.44,10924.62,14713.22,17397.54,12336.89,24814.39,12769.7,3879.83,10465.21,-2376.33,6472.92,929.2,2481.1,4058.7,5564.9,7101.6,8629.9,10144.7,11709.5,13290.2,14827.8,6197.9,3145.5,781.6,2084.1,3388.2,4686.6,5987.8,7288.2,8587.4,9891.2,11196.4,12497.8,5209.6,2609,1300.4,276522.5462,1248.893614,1248.704241,1248.673376,1248.674055,4.697383591,62.89357164,63.57182289,64.21783953,63.61542046,13556.76781,13632.5869,13397.13696,5612.453703,5728.457442,5741.628996,49.79680963,49.83867363,49.96998017,71107.19994,73569.348,73945.50036,19.66920506,25.98472142,26.07547028,25.54236332,25.84591078,26.0389928,80,0.398,0.022
26/03/2017 10:42,1468,1469.719149,1469.017021,1468.314894,1467.816327,1467.877551,1467.938776,1465.348837,1462.697674,1460.563536,1461.790055,1463.016575,1464.122581,1464.316129,1464.509677,1462.935426,1459.81435,183.5,-4796.7,-6387.7,-3101.2,-9427.4,-4454.1,-802,-8026.9,-8116.3,-5954.2,1.36,0.55,0.59,2.26,1.08,0.2,1.96,1.2,0.44,1.06,-0.02,-0.11,-0.01,-0.01,-0.01,0.04,0.16,0.17,0.22,0.36,30.59,-316.76,-426.54,-177.94,-473.21,-114.08,114.57,-359.39,-382.25,-241.91,-457.13,-347.35,138.82,30.59,-316.76,-426.54,-177.94,-473.21,-114.08,114.57,-359.39,-382.25,-241.91,-457.13,138.82,-0.28,0.55,0.5,0.51,0.59,0.33,0.17,0.21,0.13,-0.22,-0.3,-0.33,-0.22,0.05,-1.08,-1.42,-0.63,-2.17,-1.06,-0.17,-1.85,-1.85,-1.43,0.45,-0.75,872.28,-5311.92,6188.71,12214.65,15888.1,13381.44,16732.64,16358.69,10720.54,27083.44,1166.79,9699.39,1204.7,2708.6,3895.2,5132.4,6695.9,8253.4,9766.4,10996.8,12525.1,14039.9,5786.5,2758.7,1038.4,2337.1,3369.9,4411.7,5715.3,7017.6,8316.6,9357.7,10658.1,11957.3,4939.7,2341.5,1302.3,273671.3288,1248.6679,1248.692579,1248.808091,1248.917502,4.722560594,63.68303289,63.62235321,63.51624625,62.9594145,13442.53418,13570.65907,13608.7086,5541.344825,5579.416772,5588.709513,50.05164429,49.89876118,49.82919601,91023.68139,84794.3729,75414.47178,22.03306447,24.24676314,19.5168516,24.1506055,24.74394196,25.31391093,72,0.362,0.029
26/03/2017 13:58,1467.8,1479.585417,1476.241667,1472.897917,1469.906383,1469.204255,1468.502128,1467.861224,1467.922449,1467.983673,1466.055814,1463.404651,1460.753488,1461.462983,1462.689503,1463.916022,1464.264516,1726,7205,8316.3,7166.6,3348.9,1265.9,2879.6,-458.8,497,6052.6,-1.49,0.16,-0.22,-1.32,0.06,-0.82,-0.75,-0.24,-0.41,-1.42,0.04,0.01,0,0.03,0.03,-0.03,0.05,0.04,0.04,0.23,283.04,697.85,571.54,529.33,252.11,83.06,207.62,104.75,217.82,593.47,288.5,414.81,-168.52,283.04,697.85,571.54,529.33,252.11,83.06,207.62,104.75,217.82,593.47,288.5,-168.52,0.89,-0.01,-0.08,-0.59,0.07,0.13,0.08,0.36,0.44,0.07,0.95,0.16,0.14,0.37,1.59,1.86,1.7,0.85,0.29,0.69,-0.03,0.09,1.33,0.11,-1.01,5435.33,-1952.8,-19386.12,-26622.22,-27104.7,-21503.99,-12599.92,-767.66,-4480.62,-5149.04,5118.23,-7718.58,1504.8,3027.5,4285.8,5789.9,7293.5,8781.4,9710.6,10943.3,12541.7,14039.8,5258.4,2831.1,1298.4,2598.2,3641.8,4939.9,6238.1,7530.9,8312.5,9353.6,10660.8,11957.4,4426.5,2348.3,1292.8,277197.7037,1248.953984,1249.077075,1249.168337,1249.262723,4.749456656,62.72660825,62.63885065,63.20389382,63.80557993,13527.41657,13340.42896,13338.20023,5696.75418,5703.214167,5523.442916,49.84072382,50.10124392,50.21212947,74171.67977,88359.03295,92379.79953,24.5350871,24.09945444,25.00530354,22.43845478,22.77381959,23.37577954,68,0.406,0.024
26/03/2017 17:06,1470,1482.836416,1482.07341,1481.310405,1480.03125,1476.6875,1473.34375,1469.297872,1468.595745,1467.893617,1467.853061,1467.914286,1467.97551,1466.409302,1463.75814,1461.106977,1461.299448,-3645.7,-2930.2,-4202.7,-5143.7,-137.4,5072.2,711.7,-2791,-3556,-1736.9,0.01,-0.67,0.62,-1.01,0.18,0.43,-1.14,0.28,0.38,0.04,0.14,-0.15,-0.13,-0.13,-0.11,-0.15,-0.17,-0.12,-0.21,-0.12,-255.25,-483.83,-438.05,-342.09,-34,199.73,-188.09,-371.21,-401.32,-276.31,-182.8,-228.58,141.74,-255.25,-483.83,-438.05,-342.09,-34,199.73,-188.09,-371.21,-401.32,-276.31,-182.8,141.74,0.37,0.93,0.65,0.82,0.23,0.35,0.16,0.33,0.49,0.41,-0.49,-0.49,-0.58,-0.98,-0.76,-1.09,-1.35,-0.19,1.09,0.08,-0.72,-0.9,-0.54,-0.59,0.9,5971.43,-4333.03,-278.205,5869.47,-1775.62,-25195.53,-31865.79,-20439.215,-21282.35,-12467.41,-31065,-1497.415,1212.4,3019.7,4522.5,6025.9,7536.2,9108.5,10612.6,11814.7,13300.2,14533.3,5424.8,2687.6,1039.3,2597.3,3895.3,5193.6,6492.3,7796.7,9094.8,10133.3,11427.1,12467.4,4670.7,2332.3,1304.4,278285.1806,1249.277089,1249.319528,1249.314202,1249.3139,4.552246604,63.89521455,64.0887489,64.27315504,64.03230153,13627.97206,13844.08938,13750.24465,5679.721294,5548.388621,5573.336162,49.71594169,49.62188368,49.65977015,73953.94427,69229.73711,65693.35722,25.41241916,26.34745138,26.2451859,24.17033735,23.44302483,22.89992665,51,0.516,0.02
26/03/2017 20:18,1480.7,1485.871845,1485.196045,1484.111299,1483.026554,1482.226012,1481.463006,1477.35625,1474.0125,1470.66875,1469.438298,1468.73617,1468.034043,1467.840816,1467.902041,1467.963265,1466.939535,-6123,-2176.4,-374.3,-5273.9,-6382.5,-4205.7,-5633.9,3643.9,-3110.7,-1260.2,-0.58,-1.08,-1.15,-0.14,-1.12,-0.72,-0.41,-1.44,-0.56,-0.11,0.16,0.2,0.01,0.15,-0.03,-0.18,-0.15,-0.11,-0.07,-0.13,-242.81,-141.79,172.28,-194.2,-416.83,-285.47,-292.57,412.06,-203.87,-273.75,415.09,101.02,-52.41,-242.81,-141.79,172.28,-194.2,-416.83,-285.47,-292.57,412.06,-203.87,-273.75,415.09,-52.41,-0.35,-0.49,-0.21,-0.56,0.35,0.3,0.22,0.45,-0.19,-0.23,1.01,0.43,0.79,-1.35,-0.47,-0.88,-1.94,-2.15,-1.69,-2.03,0.02,-1.43,-0.97,-1.47,-1.27,-2602.56,-10825.79,-5344.67,8429.28,-6832.76,2858.07,4632.01,1439.44,-14551.83,-28363.76,-5571.21,-1488.09,1207.7,2717.5,4252.6,5774.5,7280.8,8784.3,10287.5,11796.1,13356.5,14873.4,6089.1,3069,1038.8,2336.8,3637.8,4937.6,6236,7534.1,8832.1,10130.7,11434.2,12733.5,5199.4,2602.1,1298.1,278613.5586,1249.302202,1249.295064,1249.328081,1249.299831,4.535144852,63.93717182,63.4328049,63.07809321,63.2970182,13670.10805,13574.22952,13417.33595,5652.778934,5625.010123,5707.825756,50.28815435,50.23318438,50.01598555,75633.16174,71661.6472,66231.18577,23.16539535,24.92541708,24.64164866,25.4385848,25.10589585,24.78450464,63,0.513,0.019
26/03/2017 23:11,1482.9,1481.924757,1483.293689,1484.662621,1486.031553,1485.069492,1483.984746,1482.136994,1481.373988,1480.309896,1476.966146,1473.622396,1470.278646,1469.356383,1468.654255,1467.952128,1467.847959,776.6,606.2,610.1,-1078,2909.4,4111.4,2001.2,1315.9,2010,348.2,-0.64,-1.76,-0.2,-1.65,-1.88,-1.5,-1.12,-2.12,-0.7,-1.24,0.12,0.18,0.27,0.39,0.43,0.24,0.45,0.17,0.11,0.13,287.61,165.58,-95.01,5.31,88.88,327.87,174.35,-30.61,4.59,65.89,-382.62,-122.03,-160.27,287.61,165.58,-95.01,5.31,88.88,327.87,174.35,-30.61,4.59,65.89,-382.62,-160.27,-0.73,-0.91,-0.55,-0.9,-0.85,-0.97,-0.65,-0.23,-0.3,-0.19,0.67,-0.1,-0.06,0.06,-0.7,-0.69,-1.06,-0.14,-0.56,-1.16,-1.28,-1.12,-1.61,-0.36,0.55,-1615.41,1757.765,1640.84,-4258.87,-10107.685,-3704.72,6809.03,-5511.82,921.035,4933.96,554.15,-11748.525,1217.3,2414,3918.2,5125.9,6938.2,8170.8,9692.7,11500,13002.8,14506.2,6335.4,3310.1,1028.4,2056.7,3352.5,4391.3,5949.2,6990.3,8290.1,9848.1,11146.1,12444.4,5454.1,2856,1041.1,277769.0022,1249.309146,1249.240422,1249.249936,1249.264568,4.736204263,63.2533596,63.0170385,62.82870795,62.64234878,13430.67601,13390.51889,13626.73091,5600.644299,5602.377843,5573.436028,50.13223304,50.16323215,50.24176175,68298.02876,71593.24238,72931.69389,17.37520736,24.32819542,23.57574415,24.9283318,25.10797068,25.42355925,61,0.487,0.023
